year_film,year_ceremony,ceremony,category,name,film,win,Gross,Date,Runtime,Awards,nominations,imdb,tomato,Metacr,imdbVotes,Documentary,Thriller,Short,Comedy,Fantasy,Animation,Mystery,Music,Biography,Drama,Western,Sci-Fi,Musical,History,Action,Crime,Romance,Family,Adventure,Sport,Horror,War
1992,1993,65,DIRECTING,Clint Eastwood,Unforgiven,True,101157447.0,Aug,130,46.0,46.0,8.2,96.0,85.0,353760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,DIRECTING,Jim Sheridan,In the Name of the Father,False,25096862.0,Feb,133,7.0,34.0,8.1,94.0,84.0,146706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,DIRECTING,Jane Campion,The Piano,False,40157856.0,Feb,121,60.0,56.0,7.6,92.0,89.0,74735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,DIRECTING,James Ivory,The Remains of the Day,False,23237911.0,Nov,134,16.0,32.0,7.8,95.0,84.0,60291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,DIRECTING,Steven Spielberg,Schindlers List,True,96898818.0,Feb,195,83.0,49.0,8.9,97.0,94.0,1140799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,DIRECTING,Robert Altman,Short Cuts,False,6110979.0,Oct,188,17.0,17.0,7.7,95.0,79.0,40427.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,DIRECTING,Woody Allen,Bullets over Broadway,False,13383747.0,Feb,98,20.0,24.0,7.4,97.0,77.40287769784173,33739.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,DIRECTING,Robert Zemeckis,Forrest Gump,True,330455270.0,Jul,142,43.0,74.0,8.8,70.0,82.0,1682983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,DIRECTING,Quentin Tarantino,Pulp Fiction,False,107928762.0,Oct,154,68.0,74.0,8.9,92.0,94.0,1710921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,DIRECTING,Robert Redford,Quiz Show,False,24822619.0,Oct,133,6.0,31.0,7.5,96.0,88.0,62118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,DIRECTING,Krzysztof Kieslowski,Red,False,28699976.0,Mar,25,0.0,2.0,5.1,85.8449111470113,77.40287769784173,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,DIRECTING,Chris Noonan,Babe,False,63658910.0,Aug,91,19.0,26.0,6.7,97.0,83.0,111602.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1995,1996,68,DIRECTING,Mel Gibson,Braveheart,True,75609945.0,May,178,27.0,32.0,8.3,76.0,68.0,914954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995,1996,68,DIRECTING,Tim Robbins,Dead Man Walking,False,39363635.0,Feb,122,22.0,21.0,7.5,95.0,80.0,84294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,DIRECTING,Mike Figgis,Leaving Las Vegas,False,32029928.0,Feb,111,31.0,28.0,7.5,90.0,82.0,109239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,DIRECTING,Michael Radford,The Postman Il Postino,False,21848932.0,Mar,108,31.0,19.0,7.7,93.0,81.0,31433.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,DIRECTING,Anthony Minghella,The English Patient,True,78676425.0,Dec,162,53.0,76.0,7.4,85.0,87.0,170372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1996,1997,69,DIRECTING,Joel Coen,Fargo,False,24611975.0,Apr,98,81.0,57.0,8.1,93.0,85.0,579575.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,DIRECTING,Milos Forman,The People vs Larry Flynt,False,20300385.0,Jan,129,22.0,33.0,7.3,88.0,79.0,84005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,DIRECTING,Mike Leigh,Secrets  Lies,False,13417292.0,Feb,136,36.0,41.0,8.0,95.0,91.0,34796.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,DIRECTING,Scott Hicks,Shine,False,35892330.0,Feb,105,45.0,51.0,7.7,91.0,87.0,49342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,DIRECTING,Peter Cattaneo,The Full Monty,False,45950122.0,Sep,91,36.0,34.0,7.2,96.0,75.0,94779.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,DIRECTING,Gus Van Sant,Good Will Hunting,False,138433435.0,Jan,126,22.0,60.0,8.3,97.0,70.0,799413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,DIRECTING,Curtis Hanson,LA Confidential,False,64616940.0,Sep,138,89.0,84.0,8.2,99.0,90.0,507437.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,DIRECTING,Atom Egoyan,The Sweet Hereafter,False,3263585.0,Nov,112,33.0,53.0,7.5,100.0,91.0,30661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,DIRECTING,James Cameron,Titanic,True,659363944.0,Dec,194,115.0,83.0,7.8,89.0,75.0,987893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,DIRECTING,Roberto Benigni,Life Is Beautiful,False,57563264.0,Feb,116,67.0,51.0,8.6,80.0,59.0,576583.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1998,1999,71,DIRECTING,Steven Spielberg,Saving Private Ryan,True,217049603.0,Jul,169,74.0,74.0,8.6,93.0,91.0,1154696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1998,1999,71,DIRECTING,John Madden,Shakespeare in Love,False,100317794.0,Jan,123,57.0,87.0,7.1,92.0,87.0,205961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,DIRECTING,Terrence Malick,The Thin Red Line,False,36400491.0,Jan,170,20.0,40.0,7.6,80.0,78.0,164236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1998,1999,71,DIRECTING,Peter Weir,The Truman Show,False,125618201.0,Jun,103,40.0,65.0,8.1,94.0,90.0,871299.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,DIRECTING,Sam Mendes,American Beauty,True,130096601.0,Oct,122,106.0,101.0,8.3,87.0,84.0,1016465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,DIRECTING,Spike Jonze,Being John Malkovich,False,22863596.0,Dec,113,48.0,75.0,7.7,93.0,90.0,294916.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,DIRECTING,Lasse Hallstr철m,The Cider House Rules,False,57545092.0,Jan,126,6.0,30.0,7.4,71.0,75.0,89594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,DIRECTING,Michael Mann,The Insider,False,29089912.0,Nov,157,23.0,50.0,7.8,96.0,84.0,153074.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,DIRECTING,M Night Shyamalan,The Sixth Sense,False,293506292.0,Aug,107,32.0,48.0,8.1,86.0,64.0,870241.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,False,21995263.0,Nov,110,56.0,69.0,7.7,85.0,74.0,119519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,DIRECTING,Ang Lee,Crouching Tiger Hidden Dragon,False,128078872.0,Jan,120,97.0,133.0,7.8,97.0,94.0,243787.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,False,125595205.0,Mar,131,32.0,59.0,7.3,84.0,73.0,163936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,DIRECTING,Ridley Scott,Gladiator,False,187705427.0,May,155,54.0,104.0,8.5,76.0,67.0,1257401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,True,124115725.0,Jan,147,70.0,86.0,7.6,92.0,86.0,189032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,DIRECTING,Ron Howard,A Beautiful Mind,True,170742341.0,Jan,135,33.0,68.0,8.2,74.0,72.0,797727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,False,108638745.0,Jan,144,9.0,37.0,7.7,76.0,74.0,348162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,2002,74,DIRECTING,Robert Altman,Gosford Park,False,41308615.0,Jan,131,35.0,73.0,7.2,86.0,90.0,76110.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,DIRECTING,Peter Jackson,The Lord of the Rings The Fellowship of the Ring,False,315544750.0,Dec,178,115.0,124.0,8.8,91.0,92.0,1568706.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,False,7220243.0,Oct,147,49.0,59.0,7.9,83.0,83.0,300177.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,DIRECTING,Rob Marshall,Chicago,False,170687518.0,Jan,113,51.0,128.0,7.1,86.0,82.0,206941.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,DIRECTING,Martin Scorsese,Gangs of New York,False,6080065.0,Dec,167,50.0,124.0,7.5,73.0,72.0,383889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,DIRECTING,Stephen Daldry,The Hours,False,13084595.0,Feb,110,42.0,125.0,7.5,80.0,80.0,119197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,DIRECTING,Roman Polanski,The Pianist,True,32572577.0,Mar,150,54.0,73.0,8.5,95.0,85.0,673896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002,2003,75,DIRECTING,Pedro Almod처var,Talk to Her,False,9357911.0,Feb,112,43.0,47.0,7.9,92.0,86.0,99897.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,DIRECTING,Fernando Meirelles,City of God,False,7564459.0,Feb,130,75.0,43.0,8.6,91.0,79.0,666372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,DIRECTING,Peter Jackson,The Lord of the Rings The Return of the King,True,377845905.0,Dec,201,198.0,122.0,8.9,93.0,94.0,1551872.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2003,2004,76,DIRECTING,Sofia Coppola,Lost in Translation,False,44585453.0,Oct,102,97.0,129.0,7.7,95.0,89.0,387784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,DIRECTING,Peter Weir,Master and Commander The Far Side of the World,False,93927920.0,Nov,138,21.0,90.0,7.4,85.0,81.0,193360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2003,2004,76,DIRECTING,Clint Eastwood,Mystic River,False,90135191.0,Oct,138,55.0,142.0,7.9,88.0,84.0,398860.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,DIRECTING,Martin Scorsese,The Aviator,False,102610330.0,Dec,170,81.0,130.0,7.5,86.0,77.0,316662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,DIRECTING,Clint Eastwood,Million Dollar Baby,True,100492203.0,Jan,132,64.0,84.0,8.1,91.0,86.0,602372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,2005,77,DIRECTING,Taylor Hackford,Ray,False,75331600.0,Oct,152,52.0,54.0,7.7,80.0,73.0,131615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,DIRECTING,Alexander Payne,Sideways,False,71503593.0,Jan,127,122.0,89.0,7.5,97.0,94.0,172937.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,DIRECTING,Mike Leigh,Vera Drake,False,3775283.0,Feb,125,41.0,41.0,7.6,92.0,83.0,22794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,DIRECTING,Ang Lee,Brokeback Mountain,True,83043761.0,Jan,134,139.0,130.0,7.7,87.0,87.0,307726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,DIRECTING,Bennett Miller,Capote,False,28750530.0,Feb,114,59.0,87.0,7.3,90.0,88.0,120164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,DIRECTING,Paul Haggis,Crash,False,209255921.0,Mar,10,0.0,0.0,6.3,85.8449111470113,77.40287769784173,299.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,DIRECTING,George Clooney,Good Night and Good Luck,False,31558003.0,Nov,93,38.0,121.0,7.4,93.0,80.0,91656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,DIRECTING,Steven Spielberg,Munich,False,47403685.0,Jan,164,14.0,69.0,7.5,78.0,74.0,202929.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,DIRECTING,Alejandro Gonz찼lez I챰찼rritu,Babel,False,34302837.0,Nov,143,42.0,135.0,7.4,69.0,69.0,278521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,DIRECTING,Martin Scorsese,The Departed,True,132384315.0,Oct,151,94.0,139.0,8.5,91.0,85.0,1115516.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,DIRECTING,Clint Eastwood,Letters from Iwo Jima,False,13756082.0,Feb,141,23.0,38.0,7.9,91.0,89.0,148910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2006,2007,79,DIRECTING,Stephen Frears,The Queen,False,56441711.0,Nov,103,95.0,97.0,7.3,96.0,91.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,DIRECTING,Paul Greengrass,United 93,False,31483450.0,Apr,111,29.0,55.0,7.5,90.0,90.0,94693.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2008,80,DIRECTING,Julian Schnabel,The Diving Bell and the Butterfly,False,6003227.0,Feb,112,67.0,99.0,8.0,94.0,92.0,99934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2008,80,DIRECTING,Jason Reitman,Juno,False,143495265.0,Dec,96,89.0,98.0,7.4,94.0,81.0,474909.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2008,80,DIRECTING,Tony Gilroy,Michael Clayton,False,49033882.0,Oct,119,28.0,113.0,7.2,91.0,82.0,151194.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2008,80,DIRECTING,Joel Coen and Ethan Coen,No Country for Old Men,True,74283625.0,Nov,122,159.0,137.0,8.1,93.0,91.0,794614.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2008,80,DIRECTING,Paul Thomas Anderson,There Will Be Blood,False,40222514.0,Jan,158,110.0,136.0,8.2,91.0,93.0,480704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2009,81,DIRECTING,David Fincher,The Curious Case of Benjamin Button,False,127509326.0,Dec,166,81.0,157.0,7.8,71.0,70.0,556750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008,2009,81,DIRECTING,Ron Howard,Frost/Nixon,False,18622031.0,Jan,122,23.0,74.0,7.7,93.0,80.0,98657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2009,81,DIRECTING,Gus Van Sant,Milk,False,59866942.41791045,Jan,128,64.0,142.0,7.5,93.0,84.0,159172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2009,81,DIRECTING,Stephen Daldry,The Reader,False,34194407.0,Jan,124,25.0,47.0,7.6,63.0,58.0,221869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008,2009,81,DIRECTING,Danny Boyle,Slumdog Millionaire,True,141319928.0,Dec,120,147.0,130.0,8.0,91.0,86.0,764567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009,2010,82,DIRECTING,James Cameron,Avatar,False,760507625.0,Dec,162,86.0,129.0,7.8,82.0,83.0,1073469.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009,2010,82,DIRECTING,Kathryn Bigelow,The Hurt Locker,True,17017811.0,Jul,131,119.0,129.0,7.6,97.0,95.0,402997.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,False,120540719.0,Aug,153,132.0,171.0,8.3,89.0,69.0,1173574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2009,2010,82,DIRECTING,Lee Daniels,Precious Based on the Novel Push by Sapphire,False,47566524.0,Nov,110,112.0,103.0,7.3,91.0,79.0,101911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,2010,82,DIRECTING,Jason Reitman,Up in the Air,False,83823381.0,Dec,109,76.0,162.0,7.4,91.0,83.0,306668.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,2011,83,DIRECTING,Darren Aronofsky,Black Swan,False,106954678.0,Dec,108,96.0,277.0,8.0,85.0,79.0,666279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
